ev_id,arrival_period_raw,departure_period_raw,arrival_slot,departure_slot,departure_slot_exclusive,available_periods
3768,20,57,18,55,56,38
3769,20,57,18,55,56,38
3770,20,57,18,55,56,38
3771,20,57,18,55,56,38
3772,20,57,18,55,56,38
3773,21,57,19,55,56,37
3774,21,57,19,55,56,37
3775,21,57,19,55,56,37
3776,21,57,19,55,56,37
3777,21,57,19,55,56,37
3778,21,57,19,55,56,37
3779,21,57,19,55,56,37
3780,21,57,19,55,56,37
3781,21,57,19,55,56,37
3782,21,57,19,55,56,37
3783,21,57,19,55,56,37
3784,21,57,19,55,56,37
3785,21,57,19,55,56,37
3786,21,57,19,55,56,37
3787,21,57,19,55,56,37
3788,21,57,19,55,56,37
3789,21,57,19,55,56,37
3790,21,57,19,55,56,37
3791,21,57,19,55,56,37
3792,21,57,19,55,56,37
3793,21,57,19,55,56,37
3794,21,57,19,55,56,37
3795,21,57,19,55,56,37
3796,21,57,19,55,56,37
3797,21,57,19,55,56,37
3798,21,57,19,55,56,37
3799,21,57,19,55,56,37
3800,21,57,19,55,56,37
3801,21,57,19,55,56,37
3802,21,57,19,55,56,37
3803,21,57,19,55,56,37
3804,21,57,19,55,56,37
3805,21,57,19,55,56,37
3806,21,57,19,55,56,37
3807,21,57,19,55,56,37
3808,21,57,19,55,56,37
3809,22,57,20,55,56,36
3810,22,57,20,55,56,36
3811,22,57,20,55,56,36
3812,22,57,20,55,56,36
3813,22,57,20,55,56,36
3814,22,57,20,55,56,36
3815,22,57,20,55,56,36
3816,22,57,20,55,56,36
3817,22,57,20,55,56,36
3818,22,57,20,55,56,36
3819,22,57,20,55,56,36
3820,22,57,20,55,56,36
3821,22,57,20,55,56,36
3822,22,57,20,55,56,36
3823,22,57,20,55,56,36
3824,22,57,20,55,56,36
3825,22,57,20,55,56,36
3826,22,57,20,55,56,36
3827,22,57,20,55,56,36
3828,22,57,20,55,56,36
3829,22,57,20,55,56,36
3830,22,57,20,55,56,36
3831,22,57,20,55,56,36
3832,22,57,20,55,56,36
3833,22,57,20,55,56,36
3834,22,57,20,55,56,36
3835,22,57,20,55,56,36
3836,22,57,20,55,56,36
3837,22,57,20,55,56,36
3838,22,57,20,55,56,36
3839,22,57,20,55,56,36
3840,22,57,20,55,56,36
3841,22,57,20,55,56,36
3842,22,57,20,55,56,36
3843,22,57,20,55,56,36
3844,22,57,20,55,56,36
3845,23,57,21,55,56,35
3846,23,57,21,55,56,35
3847,23,57,21,55,56,35
3848,23,57,21,55,56,35
3849,23,57,21,55,56,35
3850,23,57,21,55,56,35
3851,23,57,21,55,56,35
3852,23,57,21,55,56,35
3853,23,57,21,55,56,35
3854,23,57,21,55,56,35
3855,23,57,21,55,56,35
3856,23,57,21,55,56,35
3857,23,57,21,55,56,35
3858,23,57,21,55,56,35
3859,23,57,21,55,56,35
3860,23,57,21,55,56,35
3861,23,57,21,55,56,35
3862,23,57,21,55,56,35
3863,23,57,21,55,56,35
3864,23,57,21,55,56,35
3865,23,57,21,55,56,35
3866,23,57,21,55,56,35
3867,23,57,21,55,56,35
3868,23,57,21,55,56,35
3869,23,57,21,55,56,35
3870,23,57,21,55,56,35
3871,23,57,21,55,56,35
3872,23,57,21,55,56,35
3873,23,57,21,55,56,35
3874,23,57,21,55,56,35
3875,23,57,21,55,56,35
3876,23,57,21,55,56,35
3877,23,57,21,55,56,35
3878,23,57,21,55,56,35
3879,24,57,22,55,56,34
3880,24,57,22,55,56,34
3881,24,57,22,55,56,34
3882,24,57,22,55,56,34
3883,24,57,22,55,56,34
3884,24,57,22,55,56,34
3885,24,57,22,55,56,34
3886,24,57,22,55,56,34
3887,24,57,22,55,56,34
3888,24,57,22,55,56,34
3889,24,57,22,55,56,34
3890,24,57,22,55,56,34
3891,24,57,22,55,56,34
3892,24,57,22,55,56,34
3893,24,57,22,55,56,34
3894,24,57,22,55,56,34
3895,24,57,22,55,56,34
3896,24,57,22,55,56,34
3897,24,57,22,55,56,34
3898,24,57,22,55,56,34
3899,24,57,22,55,56,34
3900,24,57,22,55,56,34
3901,24,57,22,55,56,34
3902,24,57,22,55,56,34
3903,24,57,22,55,56,34
3904,24,57,22,55,56,34
3905,24,57,22,55,56,34
3906,24,57,22,55,56,34
3907,24,57,22,55,56,34
3908,24,57,22,55,56,34
3909,24,57,22,55,56,34
3910,24,57,22,55,56,34
3911,24,57,22,55,56,34
3912,24,57,22,55,56,34
3913,25,57,23,55,56,33
3914,25,57,23,55,56,33
3915,25,57,23,55,56,33
3916,25,57,23,55,56,33
3917,25,57,23,55,56,33
3918,25,57,23,55,56,33
3919,25,57,23,55,56,33
3920,25,57,23,55,56,33
3921,25,57,23,55,56,33
3922,25,57,23,55,56,33
3923,25,57,23,55,56,33
3924,25,57,23,55,56,33
3925,25,57,23,55,56,33
3926,25,57,23,55,56,33
3927,25,57,23,55,56,33
3928,25,57,23,55,56,33
3929,25,57,23,55,56,33
3930,25,57,23,55,56,33
3931,25,57,23,55,56,33
3932,25,57,23,55,56,33
3933,25,57,23,55,56,33
3934,25,57,23,55,56,33
3935,25,57,23,55,56,33
3936,25,57,23,55,56,33
3937,25,57,23,55,56,33
3938,25,57,23,55,56,33
3939,25,57,23,55,56,33
3940,25,57,23,55,56,33
3941,25,57,23,55,56,33
3942,25,57,23,55,56,33
3943,25,57,23,55,56,33
3944,25,57,23,55,56,33
3945,26,57,24,55,56,32
3946,26,57,24,55,56,32
3947,26,57,24,55,56,32
3948,26,57,24,55,56,32
3949,26,57,24,55,56,32
3950,26,57,24,55,56,32
3951,26,57,24,55,56,32
3952,26,57,24,55,56,32
3953,26,57,24,55,56,32
3954,26,57,24,55,56,32
3955,26,57,24,55,56,32
3956,26,57,24,55,56,32
3957,26,57,24,55,56,32
3958,26,57,24,55,56,32
3959,26,57,24,55,56,32
3960,26,57,24,55,56,32
3961,26,57,24,55,56,32
3962,26,57,24,55,56,32
3963,26,57,24,55,56,32
3964,26,57,24,55,56,32
3965,26,57,24,55,56,32
3966,26,57,24,55,56,32
3967,26,57,24,55,56,32
3968,26,57,24,55,56,32
3969,26,57,24,55,56,32
3970,26,57,24,55,56,32
3971,26,57,24,55,56,32
3972,26,57,24,55,56,32
3973,27,57,25,55,56,31
3974,27,57,25,55,56,31
3975,27,57,25,55,56,31
3976,27,57,25,55,56,31
3977,27,57,25,55,56,31
3978,27,57,25,55,56,31
3979,27,57,25,55,56,31
3980,27,57,25,55,56,31
3981,27,57,25,55,56,31
3982,27,57,25,55,56,31
3983,27,57,25,55,56,31
3984,27,57,25,55,56,31
3985,27,57,25,55,56,31
3986,27,57,25,55,56,31
3987,27,57,25,55,56,31
3988,27,57,25,55,56,31
3989,27,57,25,55,56,31
3990,27,57,25,55,56,31
3991,27,57,25,55,56,31
3992,27,57,25,55,56,31
3993,27,57,25,55,56,31
3994,27,57,25,55,56,31
3995,27,57,25,55,56,31
3996,27,57,25,55,56,31
3997,28,57,26,55,56,30
3998,28,57,26,55,56,30
3999,28,57,26,55,56,30
4000,28,57,26,55,56,30
4001,28,57,26,55,56,30
4002,28,57,26,55,56,30
4003,28,57,26,55,56,30
4004,28,57,26,55,56,30
4005,28,57,26,55,56,30
4006,28,57,26,55,56,30
4007,28,57,26,55,56,30
4008,28,57,26,55,56,30
4009,28,57,26,55,56,30
4010,28,57,26,55,56,30
4011,28,57,26,55,56,30
4012,28,57,26,55,56,30
